calc label energy
sn2_A_A_C_A_A_B_sn2_A_D_C_A_A_B sn2_A_A_C_A_A_B_sn2_A_D_C_A_A_B -409.606852821884
sn2_A_A_A_D_A_C_sn2_A_A_A_A_A_C sn2_A_A_A_D_A_C_sn2_A_A_A_A_A_C -824.865425894539
sn2_D_A_C_E_A_D_sn2_D_E_C_E_A_D sn2_D_A_C_E_A_D_sn2_D_E_C_E_A_D -2882.842083902961
sn2_A_C_D_D_A_C_sn2_A_C_E_D_A_C sn2_A_C_D_D_A_C_sn2_A_C_E_D_A_C -824.865416670007
sn2_A_B_A_A_B_C_sn2_A_B_A_A_A_C sn2_A_B_A_A_B_C_sn2_A_B_A_A_A_C -842.524315992154
sn2_E_B_C_A_A_A_sn2_E_C_C_A_A_A sn2_E_B_C_A_A_A_sn2_E_C_C_A_A_A -418.545591827993
sn2_A_D_D_E_C_A_sn2_A_D_E_E_C_A sn2_A_D_D_E_C_A_sn2_A_D_E_E_C_A -2802.032420519230
sn2_E_A_C_B_B_B_sn2_E_D_C_B_B_B sn2_E_A_C_B_B_B_sn2_E_D_C_B_B_B -976.159240933292
sn2_B_A_C_A_A_B_sn2_B_A_C_A_A_A sn2_B_A_C_A_A_B_sn2_B_A_C_A_A_A -475.398083469417
sn2_A_B_C_A_C_C_sn2_A_B_C_A_A_C sn2_A_B_C_A_C_C_sn2_A_B_C_A_A_C -934.606810986424
sn2_D_C_E_A_A_A_sn2_D_C_E_A_A_D sn2_D_C_E_A_A_A_sn2_D_C_E_A_A_D -2938.077428963586
sn2_D_A_A_A_A_C_sn2_B_A_A_A_A_C sn2_D_A_A_A_A_C_sn2_B_A_A_A_A_C -842.524342704102
sn2_C_C_D_A_A_A_sn2_B_C_D_A_A_A sn2_C_C_D_A_A_A_sn2_B_C_D_A_A_A -514.602453121039
sn2_E_A_E_C_A_C_sn2_B_A_E_C_A_C sn2_E_A_E_C_A_C_sn2_B_A_E_C_A_C -989.828230046690
sn2_A_D_C_E_C_A_sn2_A_D_E_E_C_A sn2_A_D_C_E_C_A_sn2_A_D_E_E_C_A -2802.014882406528
sn2_C_A_D_C_A_C_sn2_C_A_C_C_A_C sn2_C_A_D_C_A_C_sn2_C_A_C_C_A_C -730.439875824156
sn2_A_C_E_D_C_A_sn2_A_B_E_D_C_A sn2_A_C_E_D_C_A_sn2_A_B_E_D_C_A -2950.961333634466
sn2_C_D_B_A_A_A_sn2_C_D_C_A_A_A sn2_C_D_B_A_A_A_sn2_C_D_C_A_A_A -402.511820571703
sn2_A_D_E_C_A_A_sn2_A_D_E_E_A_A sn2_A_D_E_C_A_A_sn2_A_D_E_E_A_A -328.794254064304
sn2_A_A_C_B_B_C_sn2_A_A_A_B_B_C sn2_A_A_C_B_B_C_sn2_A_A_A_B_B_C -1202.574050194900
sn2_A_D_E_C_A_B_sn2_A_D_E_D_A_B sn2_A_D_E_C_A_B_sn2_A_D_E_D_A_B -411.944090190646
sn2_D_A_A_A_C_C_sn2_D_A_A_A_B_C sn2_D_A_A_A_C_C_sn2_D_A_A_A_B_C -1037.607306304006
sn2_E_D_C_A_A_B_sn2_E_D_D_A_A_B sn2_E_D_C_A_A_B_sn2_E_D_D_A_A_B -409.607121647773
sn2_D_C_D_C_B_B_sn2_D_B_D_C_B_B sn2_D_C_D_C_B_B_sn2_D_B_D_C_B_B -989.842642034789
sn2_A_D_C_A_A_C_sn2_A_D_C_A_A_B sn2_A_D_C_A_A_C_sn2_A_D_C_A_A_B -409.606852821884
sn2_D_C_C_A_A_C_sn2_D_C_C_A_A_B sn2_D_C_C_A_A_C_sn2_D_C_C_A_A_B -501.695247470882
sn2_E_A_E_B_B_A_sn2_B_A_E_B_B_A sn2_E_A_E_B_B_A_sn2_B_A_E_B_B_A -835.421138588547
sn2_C_D_A_E_C_C_sn2_C_D_A_A_C_C sn2_C_D_A_E_C_C_sn2_C_D_A_A_C_C -3242.882436613731
sn2_E_A_C_A_A_A_sn2_B_A_C_A_A_A sn2_E_A_C_A_A_A_sn2_B_A_C_A_A_A -477.743938427833
sn2_E_E_D_D_A_A_sn2_E_D_D_D_A_A sn2_E_E_D_D_A_A_sn2_E_D_D_D_A_A -418.534502995100
sn2_C_A_B_E_B_C_sn2_C_A_B_A_B_C sn2_C_A_B_E_B_C_sn2_C_A_B_A_B_C -1294.651539698115
sn2_B_A_C_C_A_A_sn2_B_A_C_A_A_A sn2_B_A_C_C_A_A_sn2_B_A_C_A_A_A -475.397933370215
sn2_A_D_A_A_A_C_sn2_A_D_A_C_A_C sn2_A_D_A_A_A_C_sn2_A_D_A_C_A_C -769.644986619198
sn2_A_A_E_A_B_B_sn2_A_A_A_A_B_B sn2_A_A_E_A_B_B_sn2_A_A_A_A_B_B -934.608526395618
sn2_A_E_E_B_A_C_sn2_A_E_C_B_A_C sn2_A_E_E_B_A_C_sn2_A_E_C_B_A_C -989.838992108710
sn2_A_C_A_E_A_B_sn2_A_D_A_E_A_B sn2_A_C_A_E_A_B_sn2_A_D_A_E_A_B -372.740043253627
sn2_C_A_A_A_C_C_sn2_C_A_A_A_B_C sn2_C_A_A_A_C_C_sn2_C_A_A_A_B_C -1090.487891967819
sn2_A_A_D_E_A_D_sn2_B_A_D_E_A_D sn2_A_A_D_E_A_D_sn2_B_A_D_E_A_D -3050.154003687394
sn2_E_D_E_D_A_B_sn2_A_D_E_D_A_B sn2_E_D_E_D_A_B_sn2_A_D_E_D_A_B -411.944097313380
sn2_B_E_B_E_A_C_sn2_A_E_B_E_A_C sn2_B_E_B_E_A_C_sn2_A_E_B_E_A_C -824.865425894539
sn2_A_D_E_C_A_B_sn2_A_D_C_C_A_B sn2_A_D_E_C_A_B_sn2_A_D_C_C_A_B -501.690609005480
sn2_A_C_A_D_B_C_sn2_A_C_A_A_B_C sn2_A_C_A_D_B_C_sn2_A_C_A_A_B_C -1090.487891446524
sn2_D_A_A_A_C_A_sn2_D_A_A_A_A_A sn2_D_A_A_A_C_A_sn2_D_A_A_A_A_A -218.321068419777
sn2_A_E_C_A_A_C_sn2_A_B_C_A_A_C sn2_A_E_C_A_A_C_sn2_A_B_C_A_A_C -934.606810899065
sn2_D_D_C_C_A_A_sn2_D_D_A_C_A_A sn2_D_D_C_C_A_A_sn2_D_D_A_C_A_A -328.798244114442
sn2_A_A_D_C_C_A_sn2_A_A_D_E_C_A sn2_A_A_D_C_C_A_sn2_A_A_D_E_C_A -2746.795982630779
sn2_A_C_E_A_B_B_sn2_A_C_A_A_B_B sn2_A_C_E_A_B_B_sn2_A_C_A_A_B_B -730.439873925523
sn2_A_A_C_D_A_C_sn2_A_B_C_D_A_C sn2_A_A_C_D_A_C_sn2_A_B_C_D_A_C -973.812886444077
sn2_A_A_C_D_B_A_sn2_A_A_D_D_B_A sn2_A_A_C_D_B_A_sn2_A_A_D_D_B_A -782.534938935610
sn2_A_E_A_C_A_C_sn2_A_D_A_C_A_C sn2_A_E_A_C_A_C_sn2_A_D_A_C_A_C -769.644993287677
sn2_A_D_C_D_A_A_sn2_A_D_D_D_A_A sn2_A_D_C_D_A_A_sn2_A_D_D_D_A_A -296.727947008812
sn2_A_D_A_B_B_C_sn2_A_D_A_B_B_B sn2_A_D_A_B_B_C_sn2_A_D_A_B_B_B -881.726038227725
sn2_C_D_B_D_A_B_sn2_C_D_B_C_A_B sn2_C_D_B_D_A_B_sn2_C_D_B_C_A_B -520.081645853016
sn2_A_D_A_A_B_C_sn2_A_C_A_A_B_C sn2_A_D_A_A_B_C_sn2_A_C_A_A_B_C -1090.487793979972
sn2_A_C_C_D_C_B_sn2_A_C_C_E_C_B sn2_A_C_C_D_C_B_sn2_A_C_C_E_C_B -2990.952576786623
sn2_D_A_A_C_B_D_sn2_D_A_A_C_A_D sn2_D_A_A_C_B_D_sn2_D_A_A_C_A_D -2882.843284097538
sn2_A_D_C_E_C_B_sn2_A_C_C_E_C_B sn2_A_D_C_E_C_B_sn2_A_C_C_E_C_B -3034.126140042213
sn2_D_A_E_C_B_D_sn2_E_A_E_C_B_D sn2_D_A_E_C_B_D_sn2_E_A_E_C_B_D -3447.044984656774
sn2_B_A_A_E_A_B_sn2_B_A_A_A_A_B sn2_B_A_A_E_A_B_sn2_B_A_A_A_A_B -592.973260534600
sn2_E_B_D_D_A_A_sn2_E_B_A_D_A_A sn2_E_B_D_D_A_A_sn2_E_B_A_D_A_A -477.738964668685
sn2_C_A_A_A_C_C_sn2_A_A_A_A_C_C sn2_C_A_A_A_C_C_sn2_A_A_A_A_C_C -3203.694853642422
sn2_A_C_D_A_C_D_sn2_A_C_D_A_B_D sn2_A_C_D_A_C_D_sn2_A_C_D_A_B_D -3242.890664784814
sn2_B_A_B_A_A_A_sn2_B_A_B_A_B_A sn2_B_A_B_A_A_A_sn2_B_A_B_A_B_A -947.501748367009
sn2_A_A_D_C_A_A_sn2_A_D_D_C_A_A sn2_A_A_D_C_A_A_sn2_A_D_D_C_A_A -349.617929341783
sn2_C_A_A_A_A_B_sn2_C_A_A_C_A_B sn2_C_A_A_A_A_B_sn2_C_A_A_C_A_B -462.493847949300
sn2_B_A_B_A_B_C_sn2_C_A_B_A_B_C sn2_B_A_B_A_B_C_sn2_C_A_B_A_B_C -1294.651539698115
sn2_A_E_E_A_C_B_sn2_A_E_E_A_B_B sn2_A_E_E_A_C_B_sn2_A_E_E_A_B_B -748.820191644913
sn2_B_D_D_A_A_B_sn2_B_D_D_A_B_B sn2_B_D_D_A_A_B_sn2_B_D_D_A_B_B -920.927171561294
sn2_A_E_C_D_A_C_sn2_A_E_C_B_A_C sn2_A_E_C_D_A_C_sn2_A_E_C_B_A_C -989.838986699759
sn2_A_B_A_A_B_D_sn2_A_B_A_A_C_D sn2_A_B_A_A_B_D_sn2_A_B_A_A_C_D -5428.973332590332
sn2_A_E_A_B_A_C_sn2_A_E_C_B_A_C sn2_A_E_A_B_A_C_sn2_A_E_C_B_A_C -989.838986699759
sn2_A_A_B_A_C_B_sn2_D_A_B_A_C_B sn2_A_A_B_A_C_B_sn2_D_A_B_A_C_B -2994.926156233244
sn2_D_A_A_A_C_C_sn2_A_A_A_A_C_C sn2_D_A_A_A_C_C_sn2_A_A_A_A_C_C -3203.694853642419
sn2_E_B_A_C_A_B_sn2_D_B_A_C_A_B sn2_E_B_A_C_A_B_sn2_D_B_A_C_A_B -592.954340384567
sn2_C_E_A_A_B_B_sn2_E_E_A_A_B_B sn2_C_E_A_A_B_B_sn2_E_E_A_A_B_B -840.903234254179
sn2_E_E_D_D_A_D_sn2_A_E_D_D_A_D sn2_E_E_D_D_A_D_sn2_A_E_D_D_A_D -2994.929427313433
sn2_A_B_C_A_B_D_sn2_A_B_E_A_B_D sn2_A_B_C_A_B_D_sn2_A_B_E_A_B_D -3370.997730753822
sn2_A_D_A_B_C_B_sn2_A_E_A_B_C_B sn2_A_D_A_B_C_B_sn2_A_E_A_B_C_B -3010.960486819077
sn2_A_A_B_A_B_C_sn2_C_A_B_A_B_C sn2_A_A_B_A_B_C_sn2_C_A_B_A_B_C -1202.568311122609
sn2_D_D_D_A_C_A_sn2_D_D_D_A_C_C sn2_D_D_D_A_C_A_sn2_D_D_D_A_C_C -3229.200969483831
sn2_C_D_E_A_B_B_sn2_C_D_D_A_B_B sn2_C_D_E_A_B_B_sn2_C_D_D_A_B_B -808.840513144839
sn2_C_A_D_A_B_C_sn2_C_A_A_A_B_C sn2_C_A_D_A_B_C_sn2_C_A_A_A_B_C -1090.487333980251
sn2_D_D_A_E_A_D_sn2_D_D_A_E_A_B sn2_D_D_A_E_A_D_sn2_D_D_A_E_A_B -411.942009391641
sn2_D_E_E_C_A_B_sn2_D_E_E_A_A_B sn2_D_E_E_C_A_B_sn2_D_E_E_A_A_B -576.930472559870
sn2_B_A_C_C_A_B_sn2_B_A_C_D_A_B sn2_B_A_C_C_A_B_sn2_B_A_C_D_A_B -613.786028955897
sn2_E_C_B_A_A_A_sn2_E_C_C_A_A_A sn2_E_C_B_A_A_A_sn2_E_C_C_A_A_A -418.545591827993
sn2_A_D_A_B_C_B_sn2_A_D_A_B_A_B sn2_A_D_A_B_C_B_sn2_A_D_A_B_A_B -521.688893630734
sn2_C_D_A_A_B_C_sn2_C_D_A_A_C_C sn2_C_D_A_A_B_C_sn2_C_D_A_A_C_C -3242.882436613705
sn2_B_A_C_A_B_B_sn2_B_A_C_A_C_B sn2_B_A_C_A_B_B_sn2_B_A_C_A_C_B -3047.811355657221
sn2_A_E_A_B_A_B_sn2_E_E_A_B_A_B sn2_A_E_A_B_A_B_sn2_E_E_A_B_A_B -629.809787935275
sn2_D_D_D_D_A_A_sn2_E_D_D_D_A_A sn2_D_D_D_D_A_A_sn2_E_D_D_D_A_A -418.534502995100
sn2_D_E_A_C_B_A_sn2_D_E_A_E_B_A sn2_D_E_A_C_B_A_sn2_D_E_A_E_B_A -688.821079219709
sn2_B_C_A_A_C_C_sn2_B_D_A_A_C_C sn2_B_C_A_A_C_C_sn2_B_D_A_A_C_C -3337.306320226042
sn2_A_E_E_D_A_B_sn2_A_E_E_D_A_C sn2_A_E_E_D_A_B_sn2_A_E_E_D_A_C -788.033366291739
sn2_A_A_D_C_B_B_sn2_A_A_A_C_B_B sn2_A_A_D_C_B_B_sn2_A_A_A_C_B_B -730.440893291172
sn2_A_B_A_B_A_B_sn2_A_B_A_C_A_B sn2_A_B_A_B_A_B_sn2_A_B_A_C_A_B -629.808964564004
sn2_A_E_B_D_A_B_sn2_A_E_B_E_A_B sn2_A_E_B_D_A_B_sn2_A_E_B_E_A_B -480.869438464189
sn2_A_C_A_C_A_B_sn2_A_C_A_C_C_B sn2_A_C_A_C_A_B_sn2_A_C_A_C_C_B -2935.726312577950
sn2_A_D_E_D_A_C_sn2_A_C_E_D_A_C sn2_A_D_E_D_A_C_sn2_A_C_E_D_A_C -824.865419393516
sn2_A_E_E_E_B_B_sn2_A_E_E_A_B_B sn2_A_E_E_E_B_B_sn2_A_E_E_A_B_B -748.820191644913
sn2_A_C_A_B_C_B_sn2_A_C_A_B_C_C sn2_A_C_A_B_C_B_sn2_A_C_A_B_C_C -3407.853919235852
sn2_A_E_A_E_A_B_sn2_A_D_A_E_A_B sn2_A_E_A_E_A_B_sn2_A_D_A_E_A_B -372.740061169337
sn2_E_A_E_A_A_C_sn2_E_A_E_E_A_C sn2_E_A_E_A_A_C_sn2_E_A_E_E_A_C -769.640876700435
sn2_A_E_E_A_A_B_sn2_A_E_E_A_B_B sn2_A_E_E_A_A_B_sn2_A_E_E_A_B_B -748.824473931371
sn2_C_D_A_E_A_D_sn2_C_E_A_E_A_D sn2_C_D_A_E_A_D_sn2_C_E_A_E_A_D -2954.102356141540
sn2_D_A_A_A_A_D_sn2_D_A_A_B_A_D sn2_D_A_A_A_A_D_sn2_D_A_A_B_A_D -2994.925981325398
sn2_A_C_A_E_B_B_sn2_A_E_A_E_B_B sn2_A_C_A_E_B_B_sn2_A_E_A_E_B_B -934.608731707354
sn2_E_C_A_A_B_B_sn2_A_C_A_A_B_B sn2_E_C_A_A_B_B_sn2_A_C_A_A_B_B -1013.010925928558
sn2_A_A_E_E_B_A_sn2_A_B_E_E_B_A sn2_A_A_E_E_B_A_sn2_A_B_E_E_B_A -853.805106988915
sn2_A_B_A_D_B_B_sn2_A_B_C_D_B_B sn2_A_B_A_D_B_B_sn2_A_B_C_D_B_B -973.814233697401
sn2_A_C_A_A_B_D_sn2_A_C_A_A_B_B sn2_A_C_A_A_B_D_sn2_A_C_A_A_B_B -730.439876737835
sn2_C_A_D_D_B_D_sn2_C_A_A_D_B_D sn2_C_A_D_D_B_D_sn2_C_A_A_D_B_D -3242.890647525634
sn2_D_E_D_C_A_B_sn2_D_E_D_A_A_B sn2_D_E_D_C_A_B_sn2_D_E_D_A_A_B -448.808848517621
sn2_D_A_D_D_B_A_sn2_A_A_D_D_B_A sn2_D_A_D_D_B_A_sn2_A_A_D_D_B_A -782.534941098521
sn2_B_A_E_D_C_B_sn2_B_C_E_D_C_B sn2_B_A_E_D_C_B_sn2_B_C_E_D_C_B -3050.159537035012
sn2_A_A_A_E_B_B_sn2_A_A_A_A_B_B sn2_A_A_A_E_B_B_sn2_A_A_A_A_B_B -934.608526395618
sn2_C_E_A_C_B_B_sn2_C_E_A_C_A_B sn2_C_E_A_C_B_B_sn2_C_E_A_C_A_B -517.732841687926
sn2_A_B_A_A_B_B_sn2_A_C_A_A_B_B sn2_A_B_A_A_B_B_sn2_A_C_A_A_B_B -730.439876737836
sn2_D_A_D_E_C_A_sn2_A_A_D_E_C_A sn2_D_A_D_E_C_A_sn2_A_A_D_E_C_A -2746.795982630779
sn2_A_A_A_D_B_C_sn2_A_A_A_B_B_C sn2_A_A_A_D_B_C_sn2_A_A_A_B_B_C -1202.574043122235
sn2_A_C_B_A_A_A_sn2_A_C_B_A_C_A sn2_A_C_B_A_A_A_sn2_A_C_B_A_C_A -2948.625748295813
sn2_C_A_A_C_C_B_sn2_C_A_A_C_A_B sn2_C_A_A_C_C_B_sn2_C_A_A_C_A_B -462.493847949299
sn2_C_A_A_A_C_C_sn2_C_D_A_A_C_C sn2_C_A_A_A_C_C_sn2_C_D_A_A_C_C -3242.882414206014
sn2_C_C_C_A_B_C_sn2_C_D_C_A_B_C sn2_C_C_C_A_B_C_sn2_C_D_C_A_B_C -1148.060429791178
sn2_D_A_C_A_A_B_sn2_D_A_A_A_A_B sn2_D_A_C_A_A_B_sn2_D_A_A_A_A_B -520.076138591163
sn2_B_A_A_E_A_C_sn2_B_D_A_E_A_C sn2_B_A_A_E_A_C_sn2_B_D_A_E_A_C -771.996085753689
sn2_D_A_B_E_A_A_sn2_D_C_B_E_A_A sn2_D_A_B_E_A_A_sn2_D_C_B_E_A_A -569.827339815476
sn2_D_A_A_A_A_D_sn2_D_A_A_A_A_A sn2_D_A_A_A_A_D_sn2_D_A_A_A_A_A -218.321036418228
sn2_A_A_A_E_C_D_sn2_A_A_A_E_C_A sn2_A_A_A_E_C_D_sn2_A_A_A_E_C_A -2707.590888499031
sn2_A_D_A_C_A_A_sn2_D_D_A_C_A_A sn2_A_D_A_C_A_A_sn2_D_D_A_C_A_A -328.798244114444
sn2_A_D_A_A_A_C_sn2_A_A_A_A_A_C sn2_A_D_A_A_A_C_sn2_A_A_A_A_A_C -824.865425894539
sn2_A_E_E_A_B_A_sn2_A_E_E_A_B_B sn2_A_E_E_A_B_A_sn2_A_E_E_A_B_B -748.820186487694
sn2_A_C_A_A_A_A_sn2_A_A_A_A_A_A sn2_A_C_A_A_A_A_sn2_A_A_A_A_A_A -384.020277031668
sn2_A_D_C_A_B_B_sn2_A_D_C_A_A_B sn2_A_D_C_A_B_B_sn2_A_D_C_A_A_B -409.606806915839
sn2_A_D_A_B_C_B_sn2_A_D_A_B_B_B sn2_A_D_A_B_C_B_sn2_A_D_A_B_B_B -881.726031413948
sn2_A_E_A_E_C_B_sn2_A_E_A_B_C_B sn2_A_E_A_E_C_B_sn2_A_E_A_B_C_B -3010.960349835315
sn2_E_A_A_C_A_C_sn2_E_A_A_E_A_C sn2_E_A_A_C_A_C_sn2_E_A_A_E_A_C -748.824474039650
sn2_D_D_E_A_B_C_sn2_D_D_E_D_B_C sn2_D_D_E_A_B_C_sn2_D_D_E_D_B_C -1294.646968507576
sn2_E_A_E_C_B_B_sn2_E_A_E_E_B_B sn2_E_A_E_C_B_B_sn2_E_A_E_E_B_B -785.679465998392
sn2_A_A_E_A_B_B_sn2_A_E_E_A_B_B sn2_A_A_E_A_B_B_sn2_A_E_E_A_B_B -748.824473939356
sn2_B_E_A_D_A_A_sn2_B_E_A_E_A_A sn2_B_E_A_D_A_A_sn2_B_E_A_E_A_A -493.785810349615
sn2_E_B_E_D_A_A_sn2_E_B_A_D_A_A sn2_E_B_E_D_A_A_sn2_E_B_A_D_A_A -477.753009113306
sn2_B_A_A_A_A_D_sn2_A_A_A_A_A_D sn2_B_A_A_A_A_D_sn2_A_A_A_A_A_D -3087.006066772704
sn2_D_A_E_D_B_B_sn2_D_C_E_D_B_B sn2_D_A_E_D_B_B_sn2_D_C_E_D_B_B -771.985553949153
sn2_D_A_A_C_A_B_sn2_D_B_A_C_A_B sn2_D_A_A_C_A_B_sn2_D_B_A_C_A_B -592.954340384567
sn2_D_E_C_A_A_B_sn2_D_E_D_A_A_B sn2_D_E_C_A_A_B_sn2_D_E_D_A_A_B -448.808848517621
sn2_D_E_B_B_A_C_sn2_D_E_B_E_A_C sn2_D_E_B_B_A_C_sn2_D_E_B_E_A_C -824.883365804937
sn2_A_C_C_E_A_C_sn2_A_E_C_E_A_C sn2_A_C_C_E_A_C_sn2_A_E_C_E_A_C -934.612970918268
sn2_C_A_A_D_A_A_sn2_C_A_A_D_A_B sn2_C_A_A_D_A_A_sn2_C_A_A_D_A_B -409.606106390291
sn2_E_C_D_C_B_A_sn2_C_C_D_C_B_A sn2_E_C_D_C_B_A_sn2_C_C_D_C_B_A -890.646489028393
sn2_D_D_E_D_B_B_sn2_D_C_E_D_B_B sn2_D_D_E_D_B_B_sn2_D_C_E_D_B_B -771.985553949153
sn2_A_E_A_D_B_B_sn2_D_E_A_D_B_B sn2_A_E_A_D_B_B_sn2_D_E_A_D_B_B -896.129455951945
sn2_E_C_A_D_A_A_sn2_E_B_A_D_A_A sn2_E_C_A_D_A_A_sn2_E_B_A_D_A_A -477.753009113306
sn2_D_A_A_E_C_A_sn2_D_D_A_E_C_A sn2_D_A_A_E_C_A_sn2_D_D_A_E_C_A -2785.975963104067
sn2_E_A_A_C_B_B_sn2_A_A_A_C_B_B sn2_E_A_A_C_B_B_sn2_A_A_A_C_B_B -730.440893291172
sn2_D_A_D_E_C_B_sn2_D_A_C_E_C_B sn2_D_A_D_E_C_B_sn2_D_A_C_E_C_B -2938.093444649378
sn2_A_B_E_A_B_B_sn2_A_B_E_A_B_D sn2_A_B_E_A_B_B_sn2_A_B_E_A_B_D -3370.997730753822
sn2_A_C_E_A_C_C_sn2_A_C_D_A_C_C sn2_A_C_E_A_C_C_sn2_A_C_D_A_C_C -3258.914190413592
sn2_B_A_D_A_B_B_sn2_B_D_D_A_B_B sn2_B_A_D_A_B_B_sn2_B_D_D_A_B_B -920.927171561294
sn2_C_B_A_A_B_D_sn2_E_B_A_A_B_D sn2_C_B_A_A_B_D_sn2_E_B_A_A_B_D -3350.985137325975
sn2_A_C_C_C_A_A_sn2_A_D_C_C_A_A sn2_A_C_C_C_A_A_sn2_A_D_C_C_A_A -493.767242569701
sn2_D_D_D_C_A_A_sn2_E_D_D_C_A_A sn2_D_D_D_C_A_A_sn2_E_D_D_C_A_A -404.850671115109
sn2_A_A_A_D_C_C_sn2_A_A_A_A_C_C sn2_A_A_A_D_C_C_sn2_A_A_A_A_C_C -3203.694853642422
sn2_E_E_E_A_A_B_sn2_D_E_E_A_A_B sn2_E_E_E_A_A_B_sn2_D_E_E_A_A_B -576.930472559870
sn2_E_B_D_D_A_A_sn2_E_D_D_D_A_A sn2_E_B_D_D_A_A_sn2_E_D_D_D_A_A -418.534502995100
sn2_B_A_A_C_A_B_sn2_C_A_A_C_A_B sn2_B_A_A_C_A_B_sn2_C_A_A_C_A_B -462.493847949299
sn2_A_A_A_B_C_A_sn2_A_A_A_E_C_A sn2_A_A_A_B_C_A_sn2_A_A_A_E_C_A -2707.590892996953
sn2_C_A_A_D_A_C_sn2_C_A_A_D_A_B sn2_C_A_A_D_A_C_sn2_C_A_A_D_A_B -409.607129436639
sn2_D_D_D_A_C_A_sn2_D_D_D_A_A_A sn2_D_D_D_A_C_A_sn2_D_D_D_A_A_A -296.719719776807
sn2_E_A_C_C_A_C_sn2_C_A_C_C_A_C sn2_E_A_C_C_A_C_sn2_C_A_C_C_A_C -730.439875824156
sn2_C_A_A_B_B_B_sn2_C_D_A_B_B_B sn2_C_A_A_B_B_B_sn2_C_D_A_B_B_B -973.805164449499
sn2_E_B_D_A_A_B_sn2_E_D_D_A_A_B sn2_E_B_D_A_A_B_sn2_E_D_D_A_A_B -409.607121647773
sn2_A_E_D_E_B_B_sn2_A_E_A_E_B_B sn2_A_E_D_E_B_B_sn2_A_E_A_E_B_B -934.608731707323
sn2_C_D_B_A_B_C_sn2_C_A_B_A_B_C sn2_C_D_B_A_B_C_sn2_C_A_B_A_B_C -1294.651533385926
sn2_C_D_C_E_A_C_sn2_C_D_C_E_A_D sn2_C_D_C_E_A_C_sn2_C_D_C_E_A_D -3030.159106201446
sn2_C_E_D_A_C_B_sn2_C_E_D_A_A_B sn2_C_E_D_A_C_B_sn2_C_E_D_A_A_B -464.844533060530
sn2_E_C_A_A_A_B_sn2_E_D_A_A_A_B sn2_E_C_A_A_A_B_sn2_E_D_A_A_A_B -427.992553510111
sn2_D_D_A_B_C_C_sn2_C_D_A_B_C_C sn2_D_D_A_B_C_C_sn2_C_D_A_B_C_C -3447.041849761743
sn2_C_A_A_B_A_B_sn2_C_A_A_C_A_B sn2_C_A_A_B_A_B_sn2_C_A_A_C_A_B -462.493880513559
sn2_C_D_A_C_A_B_sn2_C_E_A_C_A_B sn2_C_D_A_C_A_B_sn2_C_E_A_C_A_B -592.964342984429
sn2_A_A_A_D_C_A_sn2_A_A_A_E_C_A sn2_A_A_A_D_C_A_sn2_A_A_A_E_C_A -2707.590876741444
sn2_C_B_A_C_B_C_sn2_C_B_A_C_C_C sn2_C_B_A_C_B_C_sn2_C_B_A_C_C_C -3499.920637067935
sn2_B_A_A_A_C_C_sn2_A_A_A_A_C_C sn2_B_A_A_A_C_C_sn2_A_A_A_A_C_C -3203.694853642419
sn2_E_A_B_C_A_A_sn2_D_A_B_C_A_A sn2_E_A_B_C_A_A_sn2_D_A_B_C_A_A -349.620632290546
sn2_D_A_A_C_B_B_sn2_D_A_A_E_B_B sn2_D_A_A_C_B_B_sn2_D_A_A_E_B_B -732.779474627389
sn2_D_A_A_C_A_A_sn2_D_D_A_C_A_A sn2_D_A_A_C_A_A_sn2_D_D_A_C_A_A -349.612159796747
sn2_D_A_A_D_B_B_sn2_D_A_A_E_B_B sn2_D_A_A_D_B_B_sn2_D_A_A_E_B_B -732.779457870887
sn2_A_A_D_A_A_D_sn2_A_A_C_A_A_D sn2_A_A_D_A_A_D_sn2_A_A_C_A_A_D -2843.641096746471
sn2_A_C_C_A_B_C_sn2_A_C_A_A_B_C sn2_A_C_C_A_B_C_sn2_A_C_A_A_B_C -1090.487891446524
sn2_A_C_A_C_B_B_sn2_A_A_A_C_B_B sn2_A_C_A_C_B_B_sn2_A_A_A_C_B_B -730.440893291172
sn2_D_D_D_C_A_A_sn2_D_D_D_A_A_A sn2_D_D_D_C_A_A_sn2_D_D_D_A_A_A -296.719719776807
sn2_D_A_A_D_A_C_sn2_D_B_A_D_A_C sn2_D_A_A_D_A_C_sn2_D_B_A_D_A_C -920.927175597158
sn2_A_A_A_C_C_B_sn2_A_A_A_C_B_B sn2_A_A_A_C_C_B_sn2_A_A_A_C_B_B -730.440890453535
sn2_A_E_D_B_C_A_sn2_A_C_D_B_C_A sn2_A_E_D_B_C_A_sn2_A_C_D_B_C_A -2799.686246489533
sn2_A_C_B_E_A_C_sn2_A_E_B_E_A_C sn2_A_C_B_E_A_C_sn2_A_E_B_E_A_C -824.865425894539
sn2_A_B_A_C_B_D_sn2_A_B_A_E_B_D sn2_A_B_A_C_B_D_sn2_A_B_A_E_B_D -3370.993875641831
sn2_A_A_A_E_A_A_sn2_A_A_A_A_A_A sn2_A_A_A_E_A_A_sn2_A_A_A_A_A_A -384.020277031626
sn2_A_A_E_A_A_D_sn2_A_A_A_A_A_D sn2_A_A_E_A_A_D_sn2_A_A_A_A_A_D -3087.005991584551
