calc label enthalpy
e2ts_A_E_A_A_B_A e2ts_A_E_A_A_B_A -594.34268122
e2ts_A_D_E_D_C_D-e2ts_A_D_E_A_C_D e2ts_A_D_E_A_C_D -5319.15143267
e2ts_A_D_E_D_C_C-e2ts_C_D_E_D_C_C e2ts_C_D_E_D_C_C -3337.22547330
e2ts_A_D_E_D_C_C-e2ts_A_D_D_D_C_C e2ts_A_D_D_D_C_C -3229.09442226
e2ts_A_D_E_D_C_C-e2ts_A_D_A_D_C_C e2ts_A_D_A_D_C_C -3189.91475354
e2ts_A_D_E_D_C_C-e2ts_A_C_E_D_C_C e2ts_A_C_E_D_C_C -3298.04300118
e2ts_A_D_E_D_C_B-e2ts_E_D_E_D_C_B e2ts_E_D_E_D_C_B -2940.31199195
e2ts_A_D_E_D_C_B-e2ts_A_D_E_D_C_D e2ts_A_D_E_D_C_D -5358.33555111
e2ts_A_D_E_D_C_B-e2ts_A_B_E_D_C_B e2ts_A_B_E_D_C_B -3050.07291165
e2ts_A_D_E_D_B_D-e2ts_A_D_E_E_B_D e2ts_A_D_E_E_B_D -3261.17119978
e2ts_A_D_E_D_B_D-e2ts_A_C_E_D_B_D e2ts_A_C_E_D_B_D -3298.03913126
e2ts_A_D_E_D_B_C-e2ts_C_D_E_D_B_C e2ts_C_D_E_D_B_C -1224.02009072
e2ts_A_D_E_D_B_C-e2ts_B_D_E_D_B_C e2ts_B_D_E_D_B_C -1336.09179285
e2ts_A_D_E_D_B_C-e2ts_A_D_E_E_B_C e2ts_A_D_E_E_B_C -1147.96862832
e2ts_A_D_E_D_B_C-e2ts_A_D_E_A_B_C e2ts_A_D_E_A_B_C -1092.74370673
e2ts_A_D_E_D_B_C-e2ts_A_D_A_D_B_C e2ts_A_D_A_D_B_C -1076.70916379
e2ts_A_D_E_D_B_B-e2ts_A_D_E_D_B_C e2ts_A_D_E_D_B_C -1131.92683931
e2ts_A_D_E_D_B_B-e2ts_A_D_D_D_B_B e2ts_A_D_D_D_B_B -755.84999992
e2ts_A_D_E_D_B_B e2ts_A_D_E_D_B_B -771.88836077
e2ts_A_D_E_D_B_A e2ts_A_D_E_D_B_A -672.70059728
e2ts_A_D_E_D_A_D-e2ts_D_D_E_D_A_D e2ts_D_D_E_D_A_D -2924.24559827
e2ts_A_D_E_D_A_C-e2ts_A_D_E_D_A_D e2ts_A_D_E_D_A_D -2885.05757103
e2ts_A_D_E_D_A_A-e2ts_D_D_E_D_A_A e2ts_D_D_E_D_A_A -351.84621221
e2ts_A_D_E_D_A_A-e2ts_B_D_E_D_A_A e2ts_B_D_E_D_A_A -516.84742342
e2ts_A_D_E_D_A_A-e2ts_A_D_E_C_A_A e2ts_A_D_E_C_A_A -365.60507347
e2ts_A_D_E_B_A_A-e2ts_B_D_E_B_A_A e2ts_B_D_E_B_A_A -681.85719912
e2ts_A_D_E_A_C_C-e2ts_C_D_E_A_C_C e2ts_C_D_E_A_C_C -3298.04094951
e2ts_A_D_E_A_C_C-e2ts_A_D_D_A_C_C e2ts_A_D_D_A_C_C -3189.91293594
e2ts_A_D_E_A_C_B-e2ts_C_D_E_A_C_B e2ts_C_D_E_A_C_B -2938.00330498
e2ts_A_D_E_A_C_B-e2ts_A_D_E_A_C_C e2ts_A_D_E_A_C_C -3205.94836671
e2ts_A_D_E_A_C_B e2ts_A_D_E_A_C_B -2845.91005833
e2ts_A_D_E_A_C_A-e2ts_C_D_E_A_C_A e2ts_C_D_E_A_C_A -2838.81098884
e2ts_A_D_E_A_C_A e2ts_A_D_E_A_C_A -2746.71870146
e2ts_A_D_E_A_B_B-e2ts_A_E_E_A_B_B e2ts_A_E_E_A_B_B -748.74760026
e2ts_A_D_E_A_B_B-e2ts_A_D_C_A_B_B e2ts_A_D_C_A_B_B -769.61146019
e2ts_A_D_E_A_A_C-e2ts_D_D_E_A_A_C e2ts_D_D_E_A_A_C -771.85847244
e2ts_A_D_E_A_A_A-e2ts_D_D_E_A_A_A e2ts_D_D_E_A_A_A -312.66788137
e2ts_A_D_E_A_A_A-e2ts_A_C_E_A_A_A e2ts_A_C_E_A_A_A -326.40131470
e2ts_A_D_D_E_C_D-e2ts_E_D_D_E_C_A e2ts_E_D_D_E_C_A -2841.12563660
e2ts_A_D_D_E_C_D-e2ts_D_D_D_E_C_A e2ts_D_D_D_E_C_A -2825.08029578
e2ts_A_D_D_E_C_D-e2ts_A_D_E_E_C_A e2ts_A_D_E_E_C_A -2801.94348919
e2ts_A_D_D_E_C_D-e2ts_A_D_D_A_C_A e2ts_A_D_D_A_C_A -2730.68037005
e2ts_A_D_D_E_C_A-e2ts_A_D_E_E_C_A e2ts_A_D_E_E_C_A -2801.94343812
e2ts_A_D_D_E_B_A-e2ts_A_D_E_E_B_A e2ts_A_D_E_E_B_A -688.74241636
e2ts_A_D_D_E_B_A e2ts_A_D_D_E_B_A -672.69804680
e2ts_A_D_D_E_A_A-e2ts_A_C_D_E_A_A e2ts_A_C_D_E_A_A -365.58342644
e2ts_A_D_D_E_A_A-e2ts_A_A_D_E_A_A e2ts_A_A_D_E_A_A -273.48582660
e2ts_A_D_D_D_C_A e2ts_A_D_D_D_C_A -2769.86021602
e2ts_A_D_D_D_A_A-e2ts_D_D_D_D_A_A e2ts_D_D_D_D_A_A -335.80783760
e2ts_A_D_D_A_C_B-e2ts_C_D_D_A_C_B e2ts_C_D_D_A_C_B -2921.96452325
e2ts_A_D_D_A_C_B-e2ts_B_D_D_A_C_B e2ts_B_D_D_A_C_B -3034.04422910
e2ts_A_D_D_A_C_B-e2ts_A_D_D_E_C_B e2ts_A_D_D_E_C_B -2885.08966103
e2ts_A_D_D_A_C_B e2ts_A_D_D_A_C_B -2829.87216873
e2ts_A_D_D_A_C_A-e2ts_A_C_D_A_C_A e2ts_A_C_D_A_C_A -2783.58868757
e2ts_A_D_D_A_B_C-e2ts_A_D_E_A_B_C e2ts_A_D_E_A_B_C -1092.74181377
e2ts_A_D_D_A_B_B-e2ts_A_D_D_C_B_B e2ts_A_D_D_C_B_B -808.78593416
e2ts_A_D_D_A_B_B-e2ts_A_D_D_A_B_C e2ts_A_D_D_A_B_C -1076.70733490
e2ts_A_D_D_A_B_B e2ts_A_D_D_A_B_B -716.67101579
e2ts_A_D_D_A_B_A-e2ts_B_D_D_A_B_A e2ts_B_D_D_A_B_A -821.65270828
e2ts_A_D_D_A_B_A e2ts_A_D_D_A_B_A -617.47943898
e2ts_A_D_C_D_A_A-e2ts_E_D_C_D_A_A e2ts_E_D_C_D_A_A -404.79783931
e2ts_A_D_C_D_A_A e2ts_A_D_C_D_A_A -349.56980326
e2ts_A_D_C_A_A_A-e2ts_A_D_C_E_A_A e2ts_A_D_C_E_A_A -365.60756541
e2ts_A_D_A_E_C_B-e2ts_A_E_A_E_C_B e2ts_A_E_A_E_C_B -2861.95032246
e2ts_A_D_A_E_B_C-e2ts_C_D_A_E_B_C e2ts_C_D_A_E_B_C -1184.83780992
e2ts_A_D_A_E_B_C-e2ts_A_E_A_E_B_C e2ts_A_E_A_E_B_C -1108.79883356
e2ts_A_D_A_E_B_C-e2ts_A_B_A_E_B_C e2ts_A_B_A_E_B_C -1257.73203745
e2ts_A_D_A_E_B_B-e2ts_A_D_D_E_B_B e2ts_A_D_D_E_B_B -771.88796465
e2ts_A_D_A_E_A_D-e2ts_A_D_A_E_A_C e2ts_A_D_A_E_A_C -732.67556796
e2ts_A_D_A_E_A_D-e2ts_A_B_A_E_A_D e2ts_A_B_A_E_A_D -3010.86749842
e2ts_A_D_A_E_A_A-e2ts_E_D_A_E_A_A e2ts_E_D_A_E_A_A -328.71253145
e2ts_A_D_A_E_A_A e2ts_A_D_A_E_A_A -273.48653976
e2ts_A_D_A_D_C_B-e2ts_C_D_A_D_C_B e2ts_C_D_A_D_C_B -2921.96529197
e2ts_A_D_A_D_C_B-e2ts_A_D_A_C_C_B e2ts_A_D_A_C_C_B -2882.80782824
e2ts_A_D_A_D_C_A-e2ts_E_D_A_D_C_A e2ts_E_D_A_D_C_A -2785.90640592
e2ts_A_D_A_D_C_A e2ts_A_D_A_D_C_A -2730.68164584
e2ts_A_D_A_D_B_B-e2ts_A_D_A_C_B_B e2ts_A_D_A_C_B_B -769.61090249
e2ts_A_D_A_D_B_A-e2ts_B_D_A_D_B_A e2ts_B_D_A_D_B_A -821.64950094
e2ts_A_D_A_D_B_A-e2ts_A_D_D_D_B_A e2ts_A_D_D_D_B_A -656.65978368
e2ts_A_D_A_D_A_A e2ts_A_D_A_D_A_A -257.44998953
e2ts_A_D_A_C_A_A e2ts_A_D_A_C_A_A -310.39211389
e2ts_A_D_A_A_C_C-e2ts_C_D_A_A_C_C e2ts_C_D_A_A_C_C -3242.82671840
e2ts_A_D_A_A_C_C-e2ts_B_D_A_A_C_C e2ts_B_D_A_A_C_C -3354.90571299
e2ts_A_D_A_A_B_C-e2ts_C_D_A_A_B_C e2ts_C_D_A_A_B_C -1129.62228262
e2ts_A_D_A_A_B_B-e2ts_A_D_A_A_B_C e2ts_A_D_A_A_B_C -1037.53069164
e2ts_A_D_A_A_A_A e2ts_A_D_A_A_A_A -218.27387057
e2ts_A_C_E_E_C_C-e2ts_A_C_E_E_C_D e2ts_A_C_E_E_C_D -5427.28615517
e2ts_A_C_E_E_C_C-e2ts_A_C_E_E_C_A e2ts_A_C_E_E_C_A -2854.84553815
e2ts_A_C_E_E_C_B-e2ts_D_C_E_E_C_B e2ts_D_C_E_E_C_B -2993.22224296
e2ts_A_C_E_E_C_B-e2ts_C_C_E_E_C_B e2ts_C_C_E_E_C_B -3046.12174256
e2ts_A_C_E_E_C_B-e2ts_B_C_E_E_C_B e2ts_B_C_E_E_C_B -3158.19573386
e2ts_A_C_E_E_B_D-e2ts_A_A_E_E_B_D e2ts_A_A_E_E_B_D -3221.98680881
e2ts_A_C_E_E_B_C-e2ts_A_B_E_E_B_C e2ts_A_B_E_E_B_C -1312.95336023
e2ts_A_C_E_E_B_B-e2ts_A_D_E_E_B_B e2ts_A_D_E_E_B_B -787.92992014
e2ts_A_C_E_E_B_A-e2ts_B_C_E_E_B_A e2ts_B_C_E_E_B_A -945.81141139
e2ts_A_C_E_E_B_A-e2ts_A_C_E_E_B_B e2ts_A_C_E_E_B_B -840.84008807
e2ts_A_C_E_D_C_A e2ts_A_C_E_D_C_A -2838.80557569
e2ts_A_C_E_D_B_C-e2ts_A_B_E_D_B_C e2ts_A_B_E_D_B_C -1296.91548234
e2ts_A_C_E_D_B_A-e2ts_A_C_D_D_B_A e2ts_A_C_D_D_B_A -709.56950928
e2ts_A_C_E_D_A_A-e2ts_D_C_E_D_A_A e2ts_D_C_E_D_A_A -404.76275439
e2ts_A_C_E_D_A_A-e2ts_B_C_E_D_A_A e2ts_B_C_E_D_A_A -569.74826935
e2ts_A_C_E_D_A_A-e2ts_A_C_A_D_A_A e2ts_A_C_A_D_A_A -310.36606604
e2ts_A_C_E_A_C_B-e2ts_E_C_E_A_C_B e2ts_E_C_E_A_C_B -2954.04239473
e2ts_A_C_E_A_C_B-e2ts_C_C_E_A_C_B e2ts_C_C_E_A_C_B -2990.89822913
e2ts_A_C_E_A_C_B-e2ts_A_C_E_D_C_B e2ts_A_C_E_D_C_B -2937.99703279
e2ts_A_C_E_A_C_A-e2ts_A_C_E_A_C_B e2ts_A_C_E_A_C_B -2898.81697185
e2ts_A_C_E_A_B_D-e2ts_A_B_E_A_B_D e2ts_A_B_E_A_B_D -3370.93014699
e2ts_A_C_E_A_B_D e2ts_A_C_E_A_B_D -3258.85702735
e2ts_A_C_E_A_B_C-e2ts_C_C_E_A_B_C e2ts_C_C_E_A_B_C -1237.74105669
e2ts_A_C_E_A_B_C-e2ts_A_D_E_A_B_C e2ts_A_D_E_A_B_C -1092.74365852
e2ts_A_C_E_A_B_C-e2ts_A_C_D_A_B_C e2ts_A_C_D_A_B_C -1129.62082099
e2ts_A_C_E_A_B_C e2ts_A_C_E_A_B_C -1145.65567083
e2ts_A_C_E_A_B_B-e2ts_C_C_E_A_B_B e2ts_C_C_E_A_B_B -877.69960654
e2ts_A_C_E_A_B_A-e2ts_B_C_E_A_B_A e2ts_B_C_E_A_B_A -890.58882240
e2ts_A_C_D_E_C_C e2ts_A_C_D_E_C_C -3298.04471641
e2ts_A_C_D_E_C_B-e2ts_A_E_D_E_C_B e2ts_A_E_D_E_C_B -2901.12910312
e2ts_A_C_D_E_C_A-e2ts_B_C_D_E_C_A e2ts_B_C_D_E_C_A -3042.96437518
e2ts_A_C_D_E_B_C-e2ts_D_C_D_E_B_C e2ts_D_C_D_E_B_C -1224.01935954
e2ts_A_C_D_E_B_C-e2ts_A_B_D_E_B_C e2ts_A_B_D_E_B_C -1296.91141975
e2ts_A_C_D_E_B_B-e2ts_A_E_D_E_B_B e2ts_A_E_D_E_B_B -787.92749516
e2ts_A_C_D_E_B_B-e2ts_A_D_D_E_B_B e2ts_A_D_D_E_B_B -771.88779216
e2ts_A_C_D_E_B_A-e2ts_A_C_D_E_B_B e2ts_A_C_D_E_B_B -824.80019125
e2ts_A_C_D_E_B_A e2ts_A_C_D_E_B_A -725.61006361
e2ts_A_C_D_D_C_C-e2ts_D_C_D_D_C_C e2ts_D_C_D_D_C_C -3321.18671133
e2ts_A_C_D_D_C_C-e2ts_A_D_D_D_C_C e2ts_A_D_D_D_C_C -3229.09440864
e2ts_A_C_D_D_C_B-e2ts_C_C_D_D_C_B e2ts_C_C_D_D_C_B -3014.03849162
e2ts_A_C_D_D_C_B e2ts_A_C_D_D_C_B -2921.96052481
e2ts_A_C_D_D_B_B-e2ts_C_C_D_D_B_B e2ts_C_C_D_D_B_B -900.83952792
e2ts_A_C_D_D_B_B-e2ts_A_E_D_D_B_B e2ts_A_E_D_D_B_B -771.89018227
e2ts_A_C_D_D_B_B-e2ts_A_C_D_D_B_C e2ts_A_C_D_D_B_C -1168.80198167
e2ts_A_C_D_D_B_B e2ts_A_C_D_D_B_B -808.76054679
e2ts_A_C_D_A_C_B-e2ts_C_C_D_A_C_B e2ts_C_C_D_A_C_B -2974.86031422
e2ts_A_C_D_A_C_B-e2ts_B_C_D_A_C_B e2ts_B_C_D_A_C_B -3086.94017079
e2ts_A_C_D_A_C_B e2ts_A_C_D_A_C_B -2882.78113985
e2ts_A_C_D_A_B_B e2ts_A_C_D_A_B_B -769.58153711
e2ts_A_C_D_A_A_A-e2ts_A_B_D_A_A_A e2ts_A_B_D_A_A_A -422.44822900
e2ts_A_C_C_E_B_A e2ts_A_C_C_E_B_A -778.53374471
e2ts_A_C_C_A_C_A e2ts_A_C_C_A_C_A -2836.51342941
e2ts_A_C_C_A_B_A-e2ts_A_C_C_C_B_A e2ts_A_C_C_C_B_A -815.39988960
e2ts_A_C_C_A_B_A e2ts_A_C_C_A_B_A -723.31646740
e2ts_A_C_A_E_C_D-e2ts_A_C_E_E_C_D e2ts_A_C_E_E_C_D -5427.28623982
e2ts_A_C_A_E_C_C-e2ts_D_C_A_E_C_C e2ts_D_C_A_E_C_C -3298.04099554
e2ts_A_C_A_E_C_C-e2ts_A_D_A_E_C_C e2ts_A_D_A_E_C_C -3205.95066630
e2ts_A_C_A_E_C_C-e2ts_A_C_A_E_C_D e2ts_A_C_A_E_C_D -5372.06270711
e2ts_A_C_A_E_C_B-e2ts_C_C_A_E_C_B e2ts_C_C_A_E_C_B -2990.89807611
e2ts_A_C_A_E_C_A-e2ts_B_C_A_E_C_A e2ts_B_C_A_E_C_A -3003.78292043
e2ts_A_C_A_E_B_D-e2ts_A_D_A_E_B_D e2ts_A_D_A_E_B_D -3205.94709452
e2ts_A_C_A_E_B_C-e2ts_D_C_A_E_B_C e2ts_D_C_A_E_B_C -1184.83602396
e2ts_A_C_A_E_B_C-e2ts_C_C_A_E_B_C e2ts_C_C_A_E_B_C -1237.74133640
e2ts_A_C_A_E_B_C-e2ts_A_B_A_E_B_C e2ts_A_B_A_E_B_C -1257.73207808
e2ts_A_C_A_E_B_A-e2ts_C_C_A_E_B_A e2ts_C_C_A_E_B_A -778.50962640
e2ts_A_C_A_E_B_A-e2ts_B_C_A_E_B_A e2ts_B_C_A_E_B_A -890.58612892
e2ts_A_C_A_E_B_A e2ts_A_C_A_E_B_A -686.42997672
e2ts_A_C_A_E_A_D-e2ts_A_C_E_E_A_D e2ts_A_C_E_E_A_D -2954.01466523
e2ts_A_C_A_E_A_D-e2ts_A_C_A_E_A_A e2ts_A_C_A_E_A_A -326.40436968
e2ts_A_C_A_E_A_D e2ts_A_C_A_E_A_D -2898.79145274
e2ts_A_C_A_E_A_A-e2ts_D_C_A_E_A_A e2ts_D_C_A_E_A_A -365.58493487
e2ts_A_C_A_E_A_A-e2ts_A_C_A_C_A_A e2ts_A_C_A_C_A_A -363.29580728
e2ts_A_C_A_E_A_A-e2ts_A_B_A_E_A_A e2ts_A_B_A_E_A_A -438.48695617
e2ts_A_C_A_D_C_C-e2ts_D_C_A_D_C_C e2ts_D_C_A_D_C_C -3282.00488636
e2ts_A_C_A_D_C_C-e2ts_A_C_C_D_C_C e2ts_A_C_C_D_C_C -3334.92275131
e2ts_A_C_A_D_C_C-e2ts_A_C_A_D_C_A e2ts_A_C_A_D_C_A -2783.58965739
e2ts_A_C_A_D_C_B-e2ts_D_C_A_D_C_B e2ts_D_C_A_D_C_B -2921.96453849
e2ts_A_C_A_D_C_B-e2ts_B_C_A_D_C_B e2ts_B_C_A_D_C_B -3086.93618289
e2ts_A_C_A_D_C_B-e2ts_A_C_A_D_C_A e2ts_A_C_A_D_C_A -2783.58975804
e2ts_A_C_A_D_C_B e2ts_A_C_A_D_C_B -2882.78184748
e2ts_A_C_A_D_B_C-e2ts_A_D_A_D_B_C e2ts_A_D_A_D_B_C -1076.70915980
e2ts_A_C_A_D_B_C e2ts_A_C_A_D_B_C -1129.62066089
e2ts_A_C_A_D_B_B-e2ts_B_C_A_D_B_B e2ts_B_C_A_D_B_B -973.73853705
e2ts_A_C_A_D_B_B e2ts_A_C_A_D_B_B -769.58221381
e2ts_A_B_E_E_C_A-e2ts_A_D_E_E_C_A e2ts_A_D_E_E_C_A -2801.94335880
e2ts_A_B_E_D_B_A e2ts_A_B_E_D_B_A -837.68667394
e2ts_A_B_E_A_C_B-e2ts_D_B_E_A_C_B e2ts_D_B_E_A_C_B -3050.07799980
e2ts_A_B_E_A_C_B e2ts_A_B_E_A_C_B -3010.88898472
e2ts_A_B_E_A_B_B-e2ts_A_B_E_D_B_B e2ts_A_B_E_D_B_B -936.87432699
e2ts_A_B_E_A_B_A-e2ts_A_B_E_D_B_A e2ts_A_B_E_D_B_A -837.68573849
e2ts_A_B_E_A_B_A-e2ts_A_B_C_A_B_A e2ts_A_B_C_A_B_A -835.39158005
e2ts_A_B_E_A_B_A e2ts_A_B_E_A_B_A -798.50290115
e2ts_A_B_D_E_C_B-e2ts_A_B_E_E_C_B e2ts_A_B_E_E_C_B -3066.11285019
e2ts_A_B_D_E_C_A-e2ts_A_B_C_E_C_A e2ts_A_B_C_E_C_A -3003.80317753
e2ts_A_B_D_E_B_B-e2ts_D_B_D_E_B_B e2ts_D_B_D_E_B_B -976.05805899
e2ts_A_B_D_E_B_B-e2ts_A_B_E_E_B_B e2ts_A_B_E_E_B_B -952.91905551
e2ts_A_B_D_E_B_B e2ts_A_B_D_E_B_B -936.87753955
e2ts_A_B_D_E_B_A-e2ts_C_B_D_E_B_A e2ts_C_B_D_E_B_A -929.76798110
e2ts_A_B_D_E_B_A-e2ts_A_B_E_E_B_A e2ts_A_B_E_E_B_A -853.73268461
e2ts_A_B_D_A_C_B-e2ts_C_B_D_A_C_B e2ts_C_B_D_A_C_B -3086.93612174
e2ts_A_B_D_A_B_B-e2ts_C_B_D_A_B_B e2ts_C_B_D_A_B_B -973.73845440
e2ts_A_B_C_A_A_A e2ts_A_B_C_A_A_A -475.37701695
e2ts_A_B_A_E_C_C-e2ts_C_B_A_E_C_C e2ts_C_B_A_E_C_C -3463.02048199
e2ts_A_B_A_E_C_C-e2ts_A_D_A_E_C_C e2ts_A_D_A_E_C_C -3205.95024656
e2ts_A_B_A_E_C_C-e2ts_A_B_E_E_C_C e2ts_A_B_E_E_C_C -3426.15837999
e2ts_A_B_A_E_C_B e2ts_A_B_A_E_C_B -3010.89627641
e2ts_A_B_A_E_C_A-e2ts_C_B_A_E_C_A e2ts_C_B_A_E_C_A -3003.78541763
e2ts_A_B_A_E_B_B-e2ts_E_B_A_E_B_B e2ts_E_B_A_E_B_B -952.92936645
e2ts_A_B_A_E_B_B-e2ts_A_B_C_E_B_B e2ts_A_B_C_E_B_B -989.80278791
e2ts_A_B_A_E_B_B-e2ts_A_B_A_D_B_B e2ts_A_B_A_D_B_B -881.66182592
e2ts_A_B_A_E_B_A-e2ts_E_B_A_E_B_A e2ts_E_B_A_E_B_A -853.73315283
e2ts_A_B_A_E_B_A-e2ts_A_E_A_E_B_A e2ts_A_E_A_E_B_A -649.55664888
e2ts_A_B_A_E_B_A-e2ts_A_B_C_E_B_A e2ts_A_B_C_E_B_A -890.60830192
e2ts_A_B_A_E_B_A e2ts_A_B_A_E_B_A -798.50743268
e2ts_A_B_A_D_C_C-e2ts_A_D_A_D_C_C e2ts_A_D_A_D_C_C -3189.91477152
e2ts_A_B_A_D_C_C-e2ts_A_B_E_D_C_C e2ts_A_B_E_D_C_C -3410.12082009
e2ts_A_B_A_D_C_C-e2ts_A_B_A_A_C_C e2ts_A_B_A_A_C_C -3315.72456060
e2ts_A_B_A_D_C_B-e2ts_C_B_A_D_C_B e2ts_C_B_A_D_C_B -3086.94020356
e2ts_A_B_A_D_C_B-e2ts_A_B_D_D_C_B e2ts_A_B_D_D_C_B -3034.03496204
e2ts_A_B_A_D_C_B e2ts_A_B_A_D_C_B -2994.86005266
e2ts_A_B_A_D_B_A-e2ts_A_B_E_D_B_A e2ts_A_B_E_D_B_A -837.68459253
e2ts_A_B_A_A_C_A-e2ts_D_B_A_A_C_A e2ts_D_B_A_A_C_A -2895.67551416
e2ts_A_B_A_A_B_B-e2ts_C_B_A_A_B_B e2ts_C_B_A_A_B_B -934.56761423
e2ts_A_B_A_A_B_B-e2ts_A_A_A_A_B_B e2ts_A_A_A_A_B_B -638.31514820
e2ts_A_B_A_A_B_B e2ts_A_B_A_A_B_B -842.48664216
e2ts_A_B_A_A_A_A e2ts_A_B_A_A_A_A -383.27479411
e2ts_A_A_E_D_C_D-e2ts_A_A_E_E_C_D e2ts_A_A_E_E_C_D -5335.19435402
e2ts_A_A_E_D_C_C-e2ts_A_A_E_E_C_C e2ts_A_A_E_E_C_C -3221.99224910
e2ts_A_A_E_D_C_B-e2ts_A_A_E_E_C_B e2ts_A_A_E_E_C_B -2861.94432410
e2ts_A_A_E_D_C_B-e2ts_A_A_E_C_C_B e2ts_A_A_E_C_C_B -2898.84019274
e2ts_A_A_E_D_C_A e2ts_A_A_E_D_C_A -2746.71966872
e2ts_A_A_E_D_A_A-e2ts_A_A_D_D_A_A e2ts_A_A_D_D_A_A -257.44879888
e2ts_A_A_E_A_C_D-e2ts_A_A_E_E_C_D e2ts_A_A_E_E_C_D -5335.19279855
e2ts_A_A_E_A_C_D-e2ts_A_A_E_A_C_A e2ts_A_A_E_A_C_A -2707.53773893
e2ts_A_A_E_A_C_C e2ts_A_A_E_A_C_C -3166.76870841
e2ts_A_A_E_A_B_A-e2ts_A_A_E_C_B_A e2ts_A_A_E_C_B_A -686.44890348
e2ts_A_A_E_A_A_D e2ts_A_A_E_A_A_D -2806.69151561
e2ts_A_A_E_A_A_A e2ts_A_A_E_A_A_A -234.30514594
e2ts_A_A_D_E_C_D-e2ts_A_A_D_E_C_B e2ts_A_A_D_E_C_B -2845.90921878
e2ts_A_A_D_E_C_A-e2ts_A_A_E_E_C_A e2ts_A_A_E_E_C_A -2762.76298777
e2ts_A_A_D_E_B_C-e2ts_A_A_D_E_B_D e2ts_A_A_D_E_B_D -3205.94832534
e2ts_A_A_D_E_B_A-e2ts_A_A_C_E_B_A e2ts_A_A_C_E_B_A -686.44890828
e2ts_A_A_D_E_B_A e2ts_A_A_D_E_B_A -633.51869119
e2ts_A_A_C_E_A_A e2ts_A_A_C_E_A_A -326.42547648
e2ts_A_A_C_D_B_A e2ts_A_A_C_D_B_A -670.40522258
e2ts_A_A_A_E_C_D-e2ts_A_A_E_E_C_D e2ts_A_A_E_E_C_D -5335.19280105
e2ts_A_A_A_E_C_C-e2ts_A_A_A_E_C_D e2ts_A_A_A_E_C_D -5279.97047044
e2ts_A_A_A_E_C_A-e2ts_A_A_C_E_C_A e2ts_A_A_C_E_C_A -2799.64612301
e2ts_A_A_A_E_B_C e2ts_A_A_A_E_B_C -1053.56327689
e2ts_A_A_A_E_B_A e2ts_A_A_A_E_B_A -594.33685021
e2ts_A_A_A_D_C_B-e2ts_A_A_A_D_C_C e2ts_A_A_A_D_C_C -3150.73390258
e2ts_A_A_A_D_C_B-e2ts_A_A_A_A_C_B e2ts_A_A_A_A_C_B -2751.51520331
e2ts_A_A_A_D_B_C-e2ts_A_A_A_A_B_C e2ts_A_A_A_A_B_C -998.35039077
e2ts_A_A_A_D_A_D-e2ts_A_A_D_D_A_D e2ts_A_A_D_D_A_D -2829.82627651
e2ts_A_A_A_D_A_D e2ts_A_A_A_D_A_D -2790.64679269
e2ts_A_A_A_D_A_A e2ts_A_A_A_D_A_A -218.26877030
e2ts_A_A_A_A_C_A e2ts_A_A_A_A_C_A -2652.32370274
e2ts_A_A_A_A_B_A e2ts_A_A_A_A_B_A -539.12290723
e2ts_E_E_D_A_A_A e2ts_E_E_D_A_A_A -328.72287909
e2ts_E_E_C_A_A_A e2ts_E_E_C_A_A_A -381.66539412
e2ts_E_E_A_C_A_A e2ts_E_E_A_C_A_A -381.66536599
e2ts_E_D_E_C_C_B-e2ts_E_D_A_C_C_B e2ts_E_D_A_C_C_B -2938.03292535
e2ts_E_D_E_A_A_A-e2ts_E_D_C_A_A_A e2ts_E_D_C_A_A_A -365.62186971
e2ts_E_D_E_A_A_A-e2ts_E_D_A_A_A_A e2ts_E_D_A_A_A_A -273.50038091
e2ts_E_D_D_D_B_C-e2ts_E_A_D_D_B_A e2ts_E_A_D_D_B_A -672.69956035
e2ts_E_D_D_D_B_A-e2ts_A_D_D_D_B_A e2ts_A_D_D_D_B_A -656.65975155
e2ts_E_D_D_D_A_A e2ts_E_D_D_D_A_A -351.85188972
e2ts_E_D_D_A_B_B-e2ts_E_C_D_A_B_B e2ts_E_C_D_A_B_B -824.80505535
e2ts_E_D_D_A_B_A e2ts_E_D_D_A_B_A -672.70360296
e2ts_E_D_C_D_B_A-e2ts_E_D_C_E_B_A e2ts_E_D_C_E_B_A -780.85535761
e2ts_E_D_C_A_B_A e2ts_E_D_C_A_B_A -725.63847153
e2ts_E_D_B_E_A_A-e2ts_E_A_B_E_A_A e2ts_E_A_B_E_A_A -493.73544943
e2ts_E_D_B_E_A_A-e2ts_A_D_B_E_A_A e2ts_A_D_B_E_A_A -477.68575997
e2ts_E_D_B_A_A_A e2ts_E_D_B_A_A_A -477.69928454
e2ts_E_D_A_D_B_B-e2ts_E_D_A_E_B_B e2ts_E_D_A_E_B_B -787.93141215
e2ts_E_D_A_D_B_B-e2ts_E_D_A_C_B_B e2ts_E_D_A_C_B_B -824.83602688
e2ts_E_D_A_D_B_A e2ts_E_D_A_D_B_A -672.70400106
e2ts_E_C_E_D_A_D-e2ts_E_C_E_A_A_A e2ts_E_C_E_A_A_A -381.62417565
e2ts_E_C_E_D_A_D-e2ts_A_C_E_D_A_A e2ts_A_C_E_D_A_A -365.58181676
e2ts_E_C_E_D_A_B-e2ts_E_C_E_A_A_A e2ts_E_C_E_A_A_A -381.62394038
